level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5005766	5005792	#e500ff	1.0	Deferred Enqueue Task	1					48
2	5005832	5005881	#cdff00	1.0	Scheduler	4294999823					3211
2	5005904	5006046	#ff8f00	1.0	Task Physical Dependence Analysis	1					4046
2	5006812	5006828	#7f00ff	1.0	Logical Dependence Analysis	3					50
2	5006877	5006891	#333399	1.0	Deferred Ready Trigger	3					51
2	5006922	5007203	#dfff00	1.0	Operation Physical Dependence Analysis	3					52
2	5007228	5007231	#ff004d	1.0	Tighten Index Space	12884901888					4048
2	5007257	5007258	#ff004d	1.0	Tighten Index Space	12884901888					4049
2	5007278	5007279	#ff004d	1.0	Tighten Index Space	12884901888					4050
2	5007294	5007295	#ff004d	1.0	Tighten Index Space	12884901888					4051
2	5007300	5007301	#ff004d	1.0	Tighten Index Space	12884901888					4052
2	5007306	5007306	#ff004d	1.0	Tighten Index Space	12884901888					4053
2	5007313	5008109	#7f00ff	1.0	Logical Dependence Analysis	4					4421
2	5008136	5008146	#333399	1.0	Deferred Ready Trigger	4					4054
2	5008170	5008182	#cdff00	1.0	Scheduler	17179869184					4056
2	5008202	5008222	#333399	1.0	Deferred Ready Trigger	5					54
2	5008253	5008259	#333399	1.0	Deferred Ready Trigger	6					5021
2	5008275	5008281	#333399	1.0	Deferred Ready Trigger	7					4057
2	5008294	5008301	#333399	1.0	Deferred Ready Trigger	8					4058
2	5008316	5008320	#333399	1.0	Deferred Ready Trigger	9					5022
2	5008335	5008338	#333399	1.0	Deferred Ready Trigger	10					5023
2	5008354	5008357	#333399	1.0	Deferred Ready Trigger	11					5024
2	5008372	5008375	#333399	1.0	Deferred Ready Trigger	12					5025
2	5008391	5013068	#7f00ff	1.0	Logical Dependence Analysis	15					4059
2	5013117	5016301	#7f00ff	1.0	Logical Dependence Analysis	31					4060
2	5016341	5019567	#7f00ff	1.0	Logical Dependence Analysis	49					4422
2	5019630	5024163	#7f00ff	1.0	Logical Dependence Analysis	67					5366
2	5024210	5027202	#7f00ff	1.0	Logical Dependence Analysis	87					4423
2	5027237	5029004	#7f00ff	1.0	Logical Dependence Analysis	108					56
2	5029040	5029053	#00fcff	1.0	Prepipeline Stage	4					4424
2	5029073	5029319	#ff8f00	1.0	Task Physical Dependence Analysis	4					58
2	5029319	5029335	#ff8f00	0.15	Task Physical Dependence Analysis (waiting)	4					58
2	5029335	5029350	#ff8f00	0.45	Task Physical Dependence Analysis (ready)	4					58
2	5029350	5029800	#ff8f00	1.0	Task Physical Dependence Analysis	4					58
1	5029105	5029608	#00ffa2	1.0	Mapper Call map_task for 4	4					1654
2	5029817	5029855	#dfff00	1.0	Operation Physical Dependence Analysis	5					59
2	5029877	5029892	#dfff00	1.0	Operation Physical Dependence Analysis	6					3212
2	5029910	5029921	#dfff00	1.0	Operation Physical Dependence Analysis	7					61
2	5029940	5029953	#dfff00	1.0	Operation Physical Dependence Analysis	8					4061
2	5029969	5029979	#dfff00	1.0	Operation Physical Dependence Analysis	9					63
2	5029997	5030010	#dfff00	1.0	Operation Physical Dependence Analysis	10					3213
2	5030046	5030055	#dfff00	1.0	Operation Physical Dependence Analysis	11					3214
2	5030074	5030090	#dfff00	1.0	Operation Physical Dependence Analysis	12					3215
2	5030110	5030136	#333399	1.0	Deferred Ready Trigger	13					65
2	5030156	5030164	#00fcff	1.0	Prepipeline Stage	121					5026
2	5030177	5030186	#006600	1.0	Post-Task Execution	4					4425
2	5030203	5030243	#ff1100	1.0	Deferred Post-Task Execution	4					4426
2	5030262	5030351	#dfff00	1.0	Operation Physical Dependence Analysis	13					4427
2	5030351	5030356	#dfff00	0.15	Operation Physical Dependence Analysis (waiting)	13					4427
2	5030356	5030360	#dfff00	0.45	Operation Physical Dependence Analysis (ready)	13					4427
2	5030360	5030975	#dfff00	1.0	Operation Physical Dependence Analysis	13					4427
1	5030285	5030519	#ff00b6	1.0	Mapper Call map_copy for 13	13					1655
2	5031006	5031022	#333399	1.0	Deferred Ready Trigger	14					3216
2	5031067	5031081	#cdff00	1.0	Scheduler	60129542144					4429
2	5031121	5031127	#00fcff	1.0	Prepipeline Stage	121					4062
2	5031142	5031352	#ff8f00	1.0	Task Physical Dependence Analysis	14					4063
2	5031376	5031399	#333399	1.0	Deferred Ready Trigger	42					5027
2	5031416	5031425	#333399	1.0	Deferred Ready Trigger	51					5028
2	5031441	5031451	#333399	1.0	Deferred Ready Trigger	80					4064
2	5031467	5031490	#0000FF	1.0	Deferred Execute	13					5029
2	5031506	5031546	#333399	1.0	Deferred Ready Trigger	46					5030
2	5031564	5031570	#333399	1.0	Deferred Ready Trigger	15					5031
2	5031585	5031590	#00fcff	1.0	Prepipeline Stage	121					3217
2	5031605	5031610	#006600	1.0	Post-Task Execution	14					67
