level	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	5005465	5005497	#e500ff	1.0	Deferred Enqueue Task	1					40
2	5005560	5005620	#cdff00	1.0	Scheduler	4294999949					42
2	5005658	5005841	#ff8f00	1.0	Task Physical Dependence Analysis	1					3059
2	5006541	5006567	#7f00ff	1.0	Logical Dependence Analysis	3					3563
2	5006598	5006611	#333399	1.0	Deferred Ready Trigger	3					3773
2	5006632	5006938	#dfff00	1.0	Operation Physical Dependence Analysis	3					3774
2	5006978	5006983	#ff004d	1.0	Tighten Index Space	12884901888					3775
2	5007003	5007004	#ff004d	1.0	Tighten Index Space	12884901888					3565
2	5007015	5007017	#ff004d	1.0	Tighten Index Space	12884901888					3566
2	5007041	5007043	#ff004d	1.0	Tighten Index Space	12884901888					3567
2	5007067	5007097	#ff004d	1.0	Tighten Index Space	12884901888					3776
2	5007117	5007128	#ff004d	1.0	Tighten Index Space	12884901888					3777
2	5007150	5007703	#7f00ff	1.0	Logical Dependence Analysis	4					44
2	5007740	5007753	#333399	1.0	Deferred Ready Trigger	4					4070
2	5007776	5007791	#cdff00	1.0	Scheduler	17179869184					3569
2	5007811	5007836	#333399	1.0	Deferred Ready Trigger	5					3778
2	5007862	5007867	#333399	1.0	Deferred Ready Trigger	6					46
2	5007881	5007886	#333399	1.0	Deferred Ready Trigger	7					48
2	5007905	5007909	#333399	1.0	Deferred Ready Trigger	8					3570
2	5007919	5007924	#333399	1.0	Deferred Ready Trigger	9					3779
2	5007962	5007966	#333399	1.0	Deferred Ready Trigger	10					3780
2	5007985	5007989	#333399	1.0	Deferred Ready Trigger	11					3571
2	5008004	5008010	#333399	1.0	Deferred Ready Trigger	12					3781
2	5008033	5012249	#7f00ff	1.0	Logical Dependence Analysis	14					4071
2	5012280	5020320	#7f00ff	1.0	Logical Dependence Analysis	23					3572
2	5020356	5022295	#7f00ff	1.0	Logical Dependence Analysis	47					4072
2	5022321	5022331	#00fcff	1.0	Prepipeline Stage	4					3573
2	5022350	5022589	#ff8f00	1.0	Task Physical Dependence Analysis	4					3060
2	5022589	5022602	#ff8f00	0.15	Task Physical Dependence Analysis (waiting)	4					3060
2	5022602	5022607	#ff8f00	0.45	Task Physical Dependence Analysis (ready)	4					3060
2	5022607	5023000	#ff8f00	1.0	Task Physical Dependence Analysis	4					3060
1	5022385	5022806	#00ffa2	1.0	Mapper Call map_task for 4	4					1509
2	5023012	5023052	#dfff00	1.0	Operation Physical Dependence Analysis	5					3574
2	5023069	5023088	#dfff00	1.0	Operation Physical Dependence Analysis	6					3575
2	5023105	5023118	#dfff00	1.0	Operation Physical Dependence Analysis	7					3061
2	5023132	5023142	#dfff00	1.0	Operation Physical Dependence Analysis	8					4073
2	5023160	5023171	#dfff00	1.0	Operation Physical Dependence Analysis	9					3576
